round,cid,accuracy,num_examples,drift,label
1,2348020507743769985,0.208,1000,False,IID_wilbik_s11
1,10707271804829299167,0.206,1000,False,IID_wilbik_s11
1,5574853595380344988,0.205,1000,False,IID_wilbik_s11
1,16638841303377903277,0.206,1000,False,IID_wilbik_s11
1,8537894531190155644,0.201,1000,False,IID_wilbik_s11
1,3456952474850300587,0.212,1000,False,IID_wilbik_s11
1,3370987872639492012,0.219,1000,False,IID_wilbik_s11
1,12083194856633093993,0.193,1000,False,IID_wilbik_s11
1,17224267374042530025,0.209,1000,False,IID_wilbik_s11
1,6465303723668445340,0.188,1000,False,IID_wilbik_s11
2,16638841303377903277,0.291,1000,False,IID_wilbik_s11
2,2348020507743769985,0.291,1000,False,IID_wilbik_s11
2,12083194856633093993,0.287,1000,False,IID_wilbik_s11
2,3370987872639492012,0.304,1000,False,IID_wilbik_s11
2,3456952474850300587,0.306,1000,False,IID_wilbik_s11
2,5574853595380344988,0.29,1000,False,IID_wilbik_s11
2,6465303723668445340,0.287,1000,False,IID_wilbik_s11
2,17224267374042530025,0.278,1000,False,IID_wilbik_s11
2,10707271804829299167,0.274,1000,False,IID_wilbik_s11
2,8537894531190155644,0.286,1000,False,IID_wilbik_s11
3,6465303723668445340,0.356,1000,False,IID_wilbik_s11
3,5574853595380344988,0.359,1000,False,IID_wilbik_s11
3,17224267374042530025,0.342,1000,False,IID_wilbik_s11
3,12083194856633093993,0.354,1000,False,IID_wilbik_s11
3,10707271804829299167,0.346,1000,False,IID_wilbik_s11
3,2348020507743769985,0.36,1000,False,IID_wilbik_s11
3,16638841303377903277,0.351,1000,False,IID_wilbik_s11
3,3456952474850300587,0.372,1000,False,IID_wilbik_s11
3,8537894531190155644,0.361,1000,False,IID_wilbik_s11
3,3370987872639492012,0.388,1000,False,IID_wilbik_s11
4,17224267374042530025,0.392,1000,False,IID_wilbik_s11
4,5574853595380344988,0.421,1000,False,IID_wilbik_s11
4,16638841303377903277,0.392,1000,False,IID_wilbik_s11
4,10707271804829299167,0.383,1000,False,IID_wilbik_s11
4,3456952474850300587,0.39,1000,False,IID_wilbik_s11
4,2348020507743769985,0.425,1000,False,IID_wilbik_s11
4,12083194856633093993,0.391,1000,False,IID_wilbik_s11
4,3370987872639492012,0.431,1000,False,IID_wilbik_s11
4,6465303723668445340,0.416,1000,False,IID_wilbik_s11
4,8537894531190155644,0.387,1000,False,IID_wilbik_s11
5,5574853595380344988,0.446,1000,False,IID_wilbik_s11
5,3370987872639492012,0.442,1000,False,IID_wilbik_s11
5,6465303723668445340,0.422,1000,False,IID_wilbik_s11
5,10707271804829299167,0.402,1000,False,IID_wilbik_s11
5,12083194856633093993,0.412,1000,False,IID_wilbik_s11
5,3456952474850300587,0.415,1000,False,IID_wilbik_s11
5,16638841303377903277,0.421,1000,False,IID_wilbik_s11
5,17224267374042530025,0.406,1000,False,IID_wilbik_s11
5,8537894531190155644,0.407,1000,False,IID_wilbik_s11
5,2348020507743769985,0.434,1000,False,IID_wilbik_s11
6,17224267374042530025,0.419,1000,False,IID_wilbik_s11
6,12083194856633093993,0.424,1000,False,IID_wilbik_s11
6,8537894531190155644,0.424,1000,False,IID_wilbik_s11
6,6465303723668445340,0.444,1000,False,IID_wilbik_s11
6,3456952474850300587,0.424,1000,False,IID_wilbik_s11
6,10707271804829299167,0.421,1000,False,IID_wilbik_s11
6,3370987872639492012,0.442,1000,False,IID_wilbik_s11
6,5574853595380344988,0.459,1000,False,IID_wilbik_s11
6,16638841303377903277,0.439,1000,False,IID_wilbik_s11
6,2348020507743769985,0.453,1000,False,IID_wilbik_s11
7,3456952474850300587,0.445,1000,False,IID_wilbik_s11
7,6465303723668445340,0.462,1000,False,IID_wilbik_s11
7,12083194856633093993,0.441,1000,False,IID_wilbik_s11
7,3370987872639492012,0.459,1000,False,IID_wilbik_s11
7,2348020507743769985,0.481,1000,False,IID_wilbik_s11
7,5574853595380344988,0.468,1000,False,IID_wilbik_s11
7,16638841303377903277,0.448,1000,False,IID_wilbik_s11
7,10707271804829299167,0.441,1000,False,IID_wilbik_s11
7,17224267374042530025,0.436,1000,False,IID_wilbik_s11
7,8537894531190155644,0.434,1000,False,IID_wilbik_s11
8,6465303723668445340,0.465,1000,False,IID_wilbik_s11
8,5574853595380344988,0.492,1000,False,IID_wilbik_s11
8,17224267374042530025,0.438,1000,False,IID_wilbik_s11
8,12083194856633093993,0.452,1000,False,IID_wilbik_s11
8,2348020507743769985,0.489,1000,False,IID_wilbik_s11
8,3456952474850300587,0.435,1000,False,IID_wilbik_s11
8,16638841303377903277,0.466,1000,False,IID_wilbik_s11
8,3370987872639492012,0.471,1000,False,IID_wilbik_s11
8,10707271804829299167,0.455,1000,False,IID_wilbik_s11
8,8537894531190155644,0.443,1000,False,IID_wilbik_s11
9,16638841303377903277,0.493,1000,False,IID_wilbik_s11
9,12083194856633093993,0.483,1000,False,IID_wilbik_s11
9,17224267374042530025,0.464,1000,False,IID_wilbik_s11
9,2348020507743769985,0.503,1000,False,IID_wilbik_s11
9,3456952474850300587,0.474,1000,False,IID_wilbik_s11
9,10707271804829299167,0.47,1000,False,IID_wilbik_s11
9,6465303723668445340,0.483,1000,False,IID_wilbik_s11
9,5574853595380344988,0.497,1000,False,IID_wilbik_s11
9,8537894531190155644,0.463,1000,False,IID_wilbik_s11
9,3370987872639492012,0.476,1000,False,IID_wilbik_s11
10,3370987872639492012,0.498,1000,False,IID_wilbik_s11
10,5574853595380344988,0.517,1000,False,IID_wilbik_s11
10,12083194856633093993,0.48,1000,False,IID_wilbik_s11
