round,cid,accuracy,num_examples,drift,label
1,14953629166026415284,0.196,1000,False,IID_wilbik_s22
1,550306257678753725,0.222,1000,False,IID_wilbik_s22
1,15949033988288998586,0.24,1000,False,IID_wilbik_s22
1,17065318079203727710,0.219,1000,False,IID_wilbik_s22
1,5649518843677578083,0.213,1000,False,IID_wilbik_s22
1,13231039348748345610,0.205,1000,False,IID_wilbik_s22
1,15986340971612712589,0.225,1000,False,IID_wilbik_s22
1,11725029653899440700,0.23,1000,False,IID_wilbik_s22
1,7677599638786396160,0.207,1000,False,IID_wilbik_s22
1,11869451772328884372,0.217,1000,False,IID_wilbik_s22
2,5649518843677578083,0.308,1000,False,IID_wilbik_s22
2,11725029653899440700,0.323,1000,False,IID_wilbik_s22
2,7677599638786396160,0.31,1000,False,IID_wilbik_s22
2,14953629166026415284,0.287,1000,False,IID_wilbik_s22
2,15949033988288998586,0.318,1000,False,IID_wilbik_s22
2,550306257678753725,0.313,1000,False,IID_wilbik_s22
2,17065318079203727710,0.294,1000,False,IID_wilbik_s22
2,11869451772328884372,0.318,1000,False,IID_wilbik_s22
2,15986340971612712589,0.299,1000,False,IID_wilbik_s22
2,13231039348748345610,0.291,1000,False,IID_wilbik_s22
3,17065318079203727710,0.363,1000,False,IID_wilbik_s22
3,13231039348748345610,0.349,1000,False,IID_wilbik_s22
3,7677599638786396160,0.372,1000,False,IID_wilbik_s22
3,14953629166026415284,0.358,1000,False,IID_wilbik_s22
3,11869451772328884372,0.376,1000,False,IID_wilbik_s22
3,15949033988288998586,0.39,1000,False,IID_wilbik_s22
3,5649518843677578083,0.366,1000,False,IID_wilbik_s22
3,15986340971612712589,0.357,1000,False,IID_wilbik_s22
3,550306257678753725,0.419,1000,False,IID_wilbik_s22
3,11725029653899440700,0.404,1000,False,IID_wilbik_s22
4,11725029653899440700,0.44,1000,False,IID_wilbik_s22
4,550306257678753725,0.438,1000,False,IID_wilbik_s22
4,5649518843677578083,0.411,1000,False,IID_wilbik_s22
4,13231039348748345610,0.389,1000,False,IID_wilbik_s22
4,11869451772328884372,0.448,1000,False,IID_wilbik_s22
4,14953629166026415284,0.397,1000,False,IID_wilbik_s22
4,15949033988288998586,0.441,1000,False,IID_wilbik_s22
4,15986340971612712589,0.406,1000,False,IID_wilbik_s22
4,7677599638786396160,0.432,1000,False,IID_wilbik_s22
4,17065318079203727710,0.406,1000,False,IID_wilbik_s22
5,5649518843677578083,0.424,1000,False,IID_wilbik_s22
5,17065318079203727710,0.427,1000,False,IID_wilbik_s22
5,13231039348748345610,0.424,1000,False,IID_wilbik_s22
5,11869451772328884372,0.457,1000,False,IID_wilbik_s22
5,7677599638786396160,0.457,1000,False,IID_wilbik_s22
5,11725029653899440700,0.446,1000,False,IID_wilbik_s22
5,15986340971612712589,0.438,1000,False,IID_wilbik_s22
5,14953629166026415284,0.444,1000,False,IID_wilbik_s22
5,15949033988288998586,0.476,1000,False,IID_wilbik_s22
5,550306257678753725,0.47,1000,False,IID_wilbik_s22
6,15949033988288998586,0.49,1000,False,IID_wilbik_s22
6,14953629166026415284,0.461,1000,False,IID_wilbik_s22
