round,cid,accuracy,num_examples,drift,label
1,17215823892688076031,0.14521841794569068,847,False,nonIID_wilbik
1,194486249895297749,0.36787564766839376,579,False,nonIID_wilbik
1,14155253448356918187,0.13054830287206268,383,False,nonIID_wilbik
1,18392990376082896694,0.17344345616264295,1574,False,nonIID_wilbik
1,10110820444823382006,0.06957250628667226,1193,False,nonIID_wilbik
1,5066417887984945841,0.3098159509202454,1304,False,nonIID_wilbik
1,15105980631427368751,0.0,221,False,nonIID_wilbik
1,16225309070216622220,0.18158347676419967,1162,False,nonIID_wilbik
1,14067593304134339123,0.04337050805452292,807,False,nonIID_wilbik
1,10374397492942930047,0.05478036175710594,1935,False,nonIID_wilbik
2,5066417887984945841,0.30828220858895705,1304,False,nonIID_wilbik
2,10110820444823382006,0.14836546521374686,1193,False,nonIID_wilbik
2,17215823892688076031,0.12160566706021252,847,False,nonIID_wilbik
2,15105980631427368751,0.01809954751131222,221,False,nonIID_wilbik
2,10374397492942930047,0.07545219638242893,1935,False,nonIID_wilbik
2,18392990376082896694,0.23252858958068615,1574,False,nonIID_wilbik
2,16225309070216622220,0.24010327022375216,1162,False,nonIID_wilbik
2,14067593304134339123,0.06939281288723669,807,False,nonIID_wilbik
2,194486249895297749,0.4438687392055268,579,False,nonIID_wilbik
2,14155253448356918187,0.21409921671018275,383,False,nonIID_wilbik
3,17215823892688076031,0.21251475796930341,847,False,nonIID_wilbik
3,14155253448356918187,0.2584856396866841,383,False,nonIID_wilbik
3,16225309070216622220,0.2332185886402754,1162,False,nonIID_wilbik
3,14067593304134339123,0.1090458488228005,807,False,nonIID_wilbik
3,15105980631427368751,0.04072398190045249,221,False,nonIID_wilbik
3,18392990376082896694,0.33672172808132145,1574,False,nonIID_wilbik
3,194486249895297749,0.5941278065630398,579,False,nonIID_wilbik
3,5066417887984945841,0.3619631901840491,1304,False,nonIID_wilbik
3,10374397492942930047,0.2599483204134367,1935,False,nonIID_wilbik
3,10110820444823382006,0.2757753562447611,1193,False,nonIID_wilbik
4,10110820444823382006,0.35792120704107294,1193,False,nonIID_wilbik
4,17215823892688076031,0.2502951593860685,847,False,nonIID_wilbik
4,14155253448356918187,0.26109660574412535,383,False,nonIID_wilbik
4,15105980631427368751,0.04524886877828054,221,False,nonIID_wilbik
4,5066417887984945841,0.37806748466257667,1304,False,nonIID_wilbik
4,14067593304134339123,0.12019826517967781,807,False,nonIID_wilbik
4,10374397492942930047,0.31679586563307494,1935,False,nonIID_wilbik
4,16225309070216622220,0.22375215146299485,1162,False,nonIID_wilbik
4,194486249895297749,0.6407599309153713,579,False,nonIID_wilbik
4,18392990376082896694,0.40152477763659467,1574,False,nonIID_wilbik
5,14067593304134339123,0.12763320941759604,807,False,nonIID_wilbik
5,18392990376082896694,0.4707750952986023,1574,False,nonIID_wilbik
5,194486249895297749,0.6183074265975821,579,False,nonIID_wilbik
5,15105980631427368751,0.05429864253393665,221,False,nonIID_wilbik
5,16225309070216622220,0.26161790017211706,1162,False,nonIID_wilbik
5,17215823892688076031,0.3317591499409681,847,False,nonIID_wilbik
5,5066417887984945841,0.3934049079754601,1304,False,nonIID_wilbik
5,10374397492942930047,0.33281653746770024,1935,False,nonIID_wilbik
5,10110820444823382006,0.4283319362950545,1193,False,nonIID_wilbik
5,14155253448356918187,0.2898172323759791,383,False,nonIID_wilbik
