round,cid,accuracy,num_examples,drift,label
1,436008087868324415,0.03841387856257745,807,False,nonIID_kswin
1,17275753002886471756,0.2476993865030675,1304,False,nonIID_kswin
1,16684718090234350933,0.18134715025906736,579,False,nonIID_kswin
1,16368201354081491397,0.0026109660574412533,383,False,nonIID_kswin
1,12186371584934640743,0.1365946632782719,1574,False,nonIID_kswin
1,5152495205425731789,0.050293378038558254,1193,False,nonIID_kswin
1,17632341581877555952,0.018072289156626505,1162,False,nonIID_kswin
1,1068040823251398253,0.05788113695090439,1935,False,nonIID_kswin
1,974812498242834373,0.0,221,False,nonIID_kswin
1,4518003006289022941,0.16765053128689492,847,False,nonIID_kswin
2,4518003006289022941,0.19952774498229045,847,False,nonIID_kswin
2,1068040823251398253,0.12868217054263567,1935,False,nonIID_kswin
2,17275753002886471756,0.25766871165644173,1304,False,nonIID_kswin
2,12186371584934640743,0.30495552731893266,1574,False,nonIID_kswin
2,436008087868324415,0.1697645600991326,807,False,nonIID_kswin
2,16368201354081491397,0.10966057441253264,383,False,nonIID_kswin
2,974812498242834373,0.07239819004524888,221,False,nonIID_kswin
2,5152495205425731789,0.34115674769488685,1193,False,nonIID_kswin
2,16684718090234350933,0.3592400690846287,579,False,nonIID_kswin
2,17632341581877555952,0.12392426850258176,1162,False,nonIID_kswin
3,17632341581877555952,0.20137693631669534,1162,False,nonIID_kswin
3,12186371584934640743,0.30813214739517153,1574,False,nonIID_kswin
3,16368201354081491397,0.26109660574412535,383,False,nonIID_kswin
3,16684718090234350933,0.5578583765112263,579,False,nonIID_kswin
3,17275753002886471756,0.34892638036809814,1304,False,nonIID_kswin
3,5152495205425731789,0.30427493713327747,1193,False,nonIID_kswin
3,436008087868324415,0.16604708798017348,807,False,nonIID_kswin
3,1068040823251398253,0.3095607235142119,1935,False,nonIID_kswin
3,974812498242834373,0.06334841628959276,221,False,nonIID_kswin
3,4518003006289022941,0.36835891381345925,847,False,nonIID_kswin
4,5152495205425731789,0.34199497066219614,1193,False,nonIID_kswin
4,4518003006289022941,0.4380165289256198,847,False,nonIID_kswin
4,436008087868324415,0.16604708798017348,807,False,nonIID_kswin
4,16684718090234350933,0.5682210708117443,579,False,nonIID_kswin
4,12186371584934640743,0.3697585768742058,1574,False,nonIID_kswin
4,974812498242834373,0.06334841628959276,221,False,nonIID_kswin
4,1068040823251398253,0.33488372093023255,1935,False,nonIID_kswin
4,16368201354081491397,0.24804177545691905,383,False,nonIID_kswin
4,17632341581877555952,0.24268502581755594,1162,False,nonIID_kswin
4,17275753002886471756,0.3773006134969325,1304,False,nonIID_kswin
5,1068040823251398253,0.40310077519379844,1935,False,nonIID_kswin
5,16368201354081491397,0.2924281984334204,383,False,nonIID_kswin
5,16684718090234350933,0.5889464594127807,579,False,nonIID_kswin
5,974812498242834373,0.1085972850678733,221,False,nonIID_kswin
5,17275753002886471756,0.4125766871165644,1304,False,nonIID_kswin
5,12186371584934640743,0.44218551461245237,1574,False,nonIID_kswin
5,436008087868324415,0.17224287484510534,807,False,nonIID_kswin
5,4518003006289022941,0.42384887839433294,847,False,nonIID_kswin
5,5152495205425731789,0.44761106454316846,1193,False,nonIID_kswin
5,17632341581877555952,0.28313253012048195,1162,False,nonIID_kswin
