round,cid,accuracy,num_examples,drift,label
1,14069444488411111189,0.06770025839793281,1935,False,nonIID_entropy_adaptive
1,11655158762471688324,0.05452292441140025,807,False,nonIID_entropy_adaptive
1,1531705594647400805,0.07795473595976529,1193,False,nonIID_entropy_adaptive
1,2647032047192819809,0.27461139896373055,579,False,nonIID_entropy_adaptive
1,4631182051034208186,0.0,221,False,nonIID_entropy_adaptive
1,7657427263578960760,0.06005221932114883,383,False,nonIID_entropy_adaptive
1,10183149526680275880,0.07487091222030981,1162,False,nonIID_entropy_adaptive
1,47234699357613519,0.15756035578144853,1574,False,nonIID_entropy_adaptive
1,2956663079595471255,0.17001180637544275,847,False,nonIID_entropy_adaptive
1,161855061478417506,0.27837423312883436,1304,False,nonIID_entropy_adaptive
2,14069444488411111189,0.12868217054263567,1935,False,nonIID_entropy_adaptive
2,2956663079595471255,0.17001180637544275,847,False,nonIID_entropy_adaptive
2,1531705594647400805,0.26655490360435874,1193,False,nonIID_entropy_adaptive
2,7657427263578960760,0.13054830287206268,383,False,nonIID_entropy_adaptive
2,2647032047192819809,0.4283246977547496,579,False,nonIID_entropy_adaptive
2,161855061478417506,0.31901840490797545,1304,False,nonIID_entropy_adaptive
2,11655158762471688324,0.1251548946716233,807,False,nonIID_entropy_adaptive
2,47234699357613519,0.2776365946632783,1574,False,nonIID_entropy_adaptive
2,4631182051034208186,0.058823529411764705,221,True,nonIID_entropy_adaptive
2,10183149526680275880,0.16523235800344235,1162,False,nonIID_entropy_adaptive
3,161855061478417506,0.3366564417177914,1304,False,nonIID_entropy_adaptive
3,7657427263578960760,0.21409921671018275,383,False,nonIID_entropy_adaptive
3,47234699357613519,0.3583227445997459,1574,False,nonIID_entropy_adaptive
3,10183149526680275880,0.20137693631669534,1162,False,nonIID_entropy_adaptive
3,2647032047192819809,0.5854922279792746,579,False,nonIID_entropy_adaptive
3,4631182051034208186,0.058823529411764705,221,True,nonIID_entropy_adaptive
3,11655158762471688324,0.1524163568773234,807,False,nonIID_entropy_adaptive
3,1531705594647400805,0.3352891869237217,1193,False,nonIID_entropy_adaptive
3,14069444488411111189,0.31886304909560725,1935,False,nonIID_entropy_adaptive
3,2956663079595471255,0.3400236127508855,847,False,nonIID_entropy_adaptive
4,2647032047192819809,0.6338514680483592,579,False,nonIID_entropy_adaptive
4,161855061478417506,0.38880368098159507,1304,False,nonIID_entropy_adaptive
4,1531705594647400805,0.31517183570829843,1193,False,nonIID_entropy_adaptive
4,14069444488411111189,0.34987080103359175,1935,False,nonIID_entropy_adaptive
4,47234699357613519,0.34942820838627703,1574,False,nonIID_entropy_adaptive
4,10183149526680275880,0.28141135972461273,1162,False,nonIID_entropy_adaptive
4,2956663079595471255,0.33530106257378983,847,False,nonIID_entropy_adaptive
4,4631182051034208186,0.06334841628959276,221,True,nonIID_entropy_adaptive
4,11655158762471688324,0.13630731102850063,807,False,nonIID_entropy_adaptive
4,7657427263578960760,0.2245430809399478,383,False,nonIID_entropy_adaptive
5,7657427263578960760,0.3028720626631854,383,False,nonIID_entropy_adaptive
5,161855061478417506,0.41641104294478526,1304,False,nonIID_entropy_adaptive
5,1531705594647400805,0.4082145850796312,1193,False,nonIID_entropy_adaptive
5,47234699357613519,0.43519695044472684,1574,False,nonIID_entropy_adaptive
5,10183149526680275880,0.35111876075731496,1162,False,nonIID_entropy_adaptive
5,11655158762471688324,0.16604708798017348,807,False,nonIID_entropy_adaptive
5,2647032047192819809,0.6113989637305699,579,False,nonIID_entropy_adaptive
5,2956663079595471255,0.35064935064935066,847,False,nonIID_entropy_adaptive
5,4631182051034208186,0.12217194570135746,221,True,nonIID_entropy_adaptive
5,14069444488411111189,0.3710594315245478,1935,False,nonIID_entropy_adaptive
